game_id,result,reward
969,lose,-20.0
970,lose,-20.0
971,lose,-20.0
972,lose,-20.0
973,win,30.0
974,lose,-20.0
975,lose,-20.0
976,win,20.0
977,lose,-10.0
978,lose,-10.0
979,lose,-10.0
980,lose,-20.0
981,lose,-20.0
983,lose,-20.0
984,win,40.0
985,lose,-20.0
986,win,20.0
987,win,20.0
988,lose,-20.0
989,lose,-10.0
990,win,30.0
991,win,20.0
992,lose,-20.0
994,win,20.0
995,lose,-20.0
996,lose,-20.0
997,lose,-20.0
998,win,20.0
999,lose,-25.0
1000,lose,-40.0
1001,lose,-20.0
1002,lose,-20.0
1003,lose,-10.0
1004,lose,-10.0
1005,win,40.0
1006,lose,-10.0
1007,win,20.0
1008,lose,-10.0
1009,win,20.0
1010,lose,-20.0
1011,lose,-10.0
1012,win,20.0
1013,win,20.0
1014,win,20.0
1015,lose,-20.0
1016,win,40.0
1017,lose,-20.0
1018,lose,-40.0
1019,win,20.0
1020,win,20.0
1022,lose,-20.0
1023,lose,-20.0
1024,win,20.0
1025,win,20.0
1026,lose,-40.0
1027,lose,-20.0
1028,lose,-20.0
1029,lose,-20.0
1030,win,20.0
1031,win,20.0
1032,lose,-10.0
1033,win,20.0
1034,win,20.0
1035,lose,-20.0
1037,win,20.0
1038,win,20.0
1039,win,20.0
1040,lose,-40.0
1041,win,20.0
1042,lose,-20.0
1044,win,40.0
1045,win,20.0
1047,lose,-20.0
1048,lose,-20.0
1049,lose,-10.0
1050,win,20.0
1052,win,20.0
1053,lose,-20.0
1054,lose,-20.0
1055,win,20.0
1056,lose,-20.0
1058,win,20.0
1059,win,20.0
1060,lose,-20.0
1061,lose,-10.0
1062,lose,-20.0
1063,win,20.0
1064,win,20.0
1065,lose,-10.0
1066,lose,-20.0
1067,win,30.0
1068,lose,-20.0
1069,lose,-20.0
1070,lose,-20.0
1071,win,20.0
1072,lose,-20.0
1074,lose,-20.0
1075,lose,-20.0
1077,lose,-20.0
1078,lose,-10.0
1079,win,30.0
1080,win,20.0
1081,win,20.0
1082,lose,-20.0
1083,lose,-10.0
1084,lose,-20.0
1087,lose,-20.0
1088,lose,-20.0
1089,win,40.0
1090,lose,-20.0
1091,lose,-20.0
1092,lose,-20.0
1093,lose,-20.0
1094,lose,-20.0
1095,lose,-20.0
1097,win,20.0
1099,win,20.0
1100,win,20.0
1101,lose,-10.0
1102,lose,-20.0
1103,lose,-20.0
1104,win,40.0
1105,lose,-10.0
1106,lose,-10.0
1107,win,20.0
1108,lose,-20.0
1109,lose,-10.0
1110,lose,-20.0
1111,lose,-20.0
1112,win,20.0
1113,win,20.0
1114,lose,-20.0
1115,win,20.0
1116,lose,-20.0
1117,lose,-20.0
1118,lose,-20.0
1119,win,20.0
1120,win,20.0
1121,lose,-40.0
1122,win,20.0
1123,win,20.0
1124,lose,-20.0
1125,lose,-10.0
1126,win,30.0
1127,lose,-10.0
1128,lose,-10.0
1129,win,20.0
1131,lose,-20.0
1132,lose,-20.0
1133,win,20.0
1135,win,20.0
1136,lose,-20.0
1137,win,20.0
1138,lose,-20.0
1139,lose,-20.0
1140,win,20.0
1141,lose,-20.0
1142,lose,-20.0
1143,win,20.0
1144,lose,-20.0
1145,win,20.0
1146,lose,-40.0
1148,win,20.0
1149,lose,-20.0
1150,lose,-20.0
1151,lose,-20.0
1152,lose,-20.0
1153,lose,-20.0
1154,lose,-20.0
1155,lose,-20.0
1156,lose,-10.0
1157,lose,-25.0
1158,lose,-10.0
1159,lose,-20.0
1160,lose,-20.0
1161,win,20.0
1162,win,20.0
1163,lose,-20.0
1164,win,20.0
1165,lose,-20.0
1166,lose,-20.0
1168,win,20.0
1169,lose,-20.0
1170,lose,-40.0
1171,win,40.0
1173,lose,-10.0
1174,lose,-10.0
1175,lose,-20.0
1176,lose,-40.0
1177,lose,-40.0
1178,win,30.0
1179,lose,-20.0
1181,win,20.0
1182,lose,-20.0
1183,lose,-20.0
1184,win,20.0
1185,lose,-20.0
1186,lose,-20.0
1187,win,20.0
1188,lose,-40.0
1190,lose,-20.0
1191,win,30.0
1192,lose,-20.0
1193,lose,-10.0
1194,lose,-20.0
1195,lose,-20.0
1196,lose,-20.0
1197,lose,-40.0
1198,lose,-20.0
1199,lose,-20.0
1200,win,20.0
1201,lose,-20.0
1202,lose,-20.0
1203,win,20.0
1205,lose,-20.0
1206,win,20.0
1207,win,20.0
1208,win,20.0
1209,lose,-10.0
1210,lose,-10.0
1211,lose,-20.0
1213,win,20.0
1214,lose,-10.0
1215,win,20.0
1216,win,20.0
1217,lose,-20.0
1218,lose,-40.0
1219,lose,-40.0
1220,lose,-20.0
1221,win,20.0
1222,lose,-10.0
1223,win,20.0
1224,lose,-20.0
1225,lose,-10.0
1226,lose,-20.0
1227,win,20.0
1228,win,20.0
1230,lose,-20.0
1232,lose,-20.0
1233,win,20.0
1234,lose,-20.0
1235,lose,-20.0
1236,win,20.0
1238,lose,-10.0
1239,win,20.0
1240,win,20.0
1241,lose,-20.0
1242,lose,-20.0
1244,lose,-20.0
1245,lose,-20.0
1247,lose,-20.0
1248,lose,-20.0
1249,win,30.0
1250,win,20.0
1251,lose,-20.0
1252,lose,-10.0
1253,lose,-20.0
1254,win,20.0
1255,lose,-20.0
1256,lose,-10.0
1257,lose,-20.0
1258,win,20.0
1259,lose,-20.0
1261,lose,-20.0
1262,win,30.0
1263,lose,-20.0
1264,win,20.0
1265,lose,-20.0
1266,lose,-20.0
1267,lose,-20.0
1270,lose,-10.0
1271,lose,-10.0
1273,lose,-20.0
