score,hand_length,action,result,reward,p_hand_1,p_hand_2,p_hand_is_nbj,p_hand_is_busted,d_hand_1,d_hand_length,money
13,2,RETRY,unsettled,-5,23,15,False,False,24,1,2280
15,2,HIT,unsettled,0,33,45,False,False,51,1,2225
20,2,RETRY,unsettled,-5,26,34,False,False,4,1,2185
18,2,RETRY,unsettled,-5,20,48,False,False,10,1,2170
12,2,RETRY,unsettled,-5,20,3,False,False,10,1,2165
10,2,RETRY,unsettled,-5,4,4,False,False,10,1,2110
16,2,SURRENDER,surrendered,-10,38,5,False,False,39,1,2065
17,2,SURRENDER,surrendered,-10,49,45,False,False,12,1,2045
20,2,STAND,win,20,11,25,False,False,27,1,1945
6,2,STAND,win,20,2,28,False,False,25,1,1965
15,2,DOUBLE DOWN,win,40,0,16,False,False,13,1,1965
17,2,STAND,win,20,35,19,False,False,42,1,2005
8,2,HIT,unsettled,0,43,41,False,False,47,1,2025
12,2,HIT,unsettled,0,19,17,False,False,26,1,1885
17,2,RETRY,unsettled,-5,18,13,False,False,50,1,1785
11,2,HIT,unsettled,0,42,6,False,False,11,1,1700
14,2,RETRY,unsettled,-5,29,12,False,False,0,1,1680
13,2,STAND,win,20,22,28,False,False,34,1,1665
12,2,RETRY,unsettled,-5,46,3,False,False,43,1,1685
20,2,STAND,win,20,23,50,False,False,28,1,1650
16,2,STAND,win,20,26,4,False,False,17,1,1660
19,2,RETRY,unsettled,-5,21,49,False,False,10,1,1680
19,2,RETRY,unsettled,-5,38,21,False,False,47,1,1635
20,2,STAND,draw,0,23,25,False,False,35,1,1560
8,2,RETRY,unsettled,-5,28,43,False,False,11,1,1560
17,2,HIT,unsettled,0,38,19,False,False,40,1,1535
11,2,DOUBLE DOWN,win,40,5,30,False,False,15,1,1475
16,2,SURRENDER,surrendered,-10,24,44,False,False,14,1,1515
8,2,HIT,unsettled,0,16,42,False,False,40,1,1485
19,2,STAND,win,20,50,47,False,False,19,1,1475
18,2,STAND,win,20,46,10,False,False,31,1,1435
20,2,RETRY,unsettled,-5,25,37,False,False,5,1,1455
16,2,HIT,unsettled,0,13,17,False,False,8,1,1440
10,2,HIT,unsettled,0,28,6,False,False,27,1,1420
13,3,RETRY,unsettled,-5,28,6,False,False,27,1,1420
20,3,STAND,win,20,28,6,False,False,27,1,1415
15,2,HIT,unsettled,0,35,43,False,False,46,1,1435
14,2,HIT,unsettled,0,41,39,False,False,35,1,1375
15,3,HIT,unsettled,0,41,39,False,False,35,1,1375
14,4,RETRY,unsettled,-5,41,39,False,False,35,1,1375
10,2,RETRY,unsettled,-5,20,27,False,False,49,1,1320
11,2,HIT,unsettled,0,45,3,False,False,15,1,1275
16,2,SURRENDER,surrendered,-10,31,12,False,False,30,1,1255
12,2,HIT,unsettled,0,36,14,False,False,29,1,1245
11,2,HIT,unsettled,0,40,47,False,False,50,1,1195
10,2,DOUBLE DOWN,win,40,1,46,False,False,48,1,1105
18,2,DOUBLE DOWN,draw,0,19,0,False,False,9,1,1045
15,2,RETRY,unsettled,-5,22,4,False,False,21,1,985
15,2,SURRENDER,surrendered,-10,4,37,False,False,13,1,940
16,2,SURRENDER,surrendered,-10,30,39,False,False,21,1,910
13,2,STAND,win,20,28,22,False,False,30,1,900
8,2,HIT,unsettled,0,15,43,False,False,0,1,900
18,3,RETRY,unsettled,-5,15,43,False,False,0,1,900
19,2,RETRY,unsettled,-5,8,10,False,False,15,1,825
19,2,RETRY,unsettled,-5,8,23,False,False,15,1,820
21,2,HIT,unsettled,0,26,35,True,False,45,1,725
13,3,RETRY,unsettled,-5,26,35,False,False,45,1,725
19,3,HIT,unsettled,0,26,35,False,False,45,1,720
16,2,SURRENDER,surrendered,-10,12,44,False,False,39,1,695
9,2,HIT,unsettled,0,16,30,False,False,32,1,685
14,2,RETRY,unsettled,-5,39,2,False,False,4,1,585
20,2,STAND,win,20,39,34,False,False,4,1,580
11,2,DOUBLE DOWN,win,40,29,6,False,False,39,1,600
19,2,STAND,win,20,0,20,False,False,45,1,600
20,2,HIT,unsettled,0,8,26,False,False,10,1,620
18,2,RETRY,unsettled,-5,46,50,False,False,21,1,570
11,2,RETRY,unsettled,-5,46,15,False,False,21,1,565
14,2,RETRY,unsettled,-5,46,5,False,False,21,1,560
17,2,HIT,unsettled,0,8,33,False,False,6,1,525
18,2,RETRY,unsettled,-5,38,33,False,False,29,1,435
17,2,RETRY,unsettled,-5,13,5,False,False,47,1,410
12,2,DOUBLE DOWN,win,40,28,47,False,False,51,1,385
12,2,RETRY,unsettled,-5,8,41,False,False,36,1,425
13,2,RETRY,unsettled,-5,40,26,False,False,49,1,400
17,2,DOUBLE DOWN,win,40,47,33,False,False,5,1,345
14,2,HIT,unsettled,0,29,49,False,False,18,1,385
15,2,RETRY,unsettled,-5,11,43,False,False,18,1,295
20,2,RETRY,unsettled,-5,9,10,False,False,20,1,270
19,2,RETRY,unsettled,-5,9,21,False,False,20,1,265
20,2,RETRY,unsettled,-5,9,22,False,False,20,1,260
13,2,RETRY,unsettled,-5,38,2,False,False,4,1,225
20,2,RETRY,unsettled,-5,11,23,False,False,45,1,160
20,2,STAND,win,20,24,51,False,False,44,1,115
19,2,STAND,win,20,47,23,False,False,9,1,25
13,2,RETRY,unsettled,-5,50,2,False,False,19,1,45
18,2,RETRY,unsettled,-5,47,21,False,False,43,1,20
20,2,RETRY,unsettled,-5,11,22,False,False,12,1,-15
16,2,SURRENDER,surrendered,-10,31,51,False,False,5,1,-60
12,2,RETRY,unsettled,-5,26,13,False,False,50,1,-70
16,2,STAND,win,20,37,44,False,False,36,1,-105
13,2,DOUBLE DOWN,win,40,8,3,False,False,10,1,-245
21,2,RETRY,unsettled,-5,13,51,True,False,22,1,-225
17,2,RETRY,unsettled,-5,13,31,False,False,22,1,-230
15,2,STAND,win,20,13,3,False,False,22,1,-235
10,2,DOUBLE DOWN,win,40,5,3,False,False,24,1,-235
20,2,STAND,win,20,13,21,False,False,32,1,-255
18,2,RETRY,unsettled,-5,7,35,False,False,3,1,-315
17,2,RETRY,unsettled,-5,35,19,False,False,10,1,-380
20,2,STAND,win,20,11,25,False,False,13,1,-445
13,2,STAND,win,20,2,11,False,False,30,1,-475
14,2,DOUBLE DOWN,win,40,38,16,False,False,15,1,-455
15,2,RETRY,unsettled,-5,43,35,False,False,18,1,-495
12,2,RETRY,unsettled,-5,44,31,False,False,48,1,-540
9,2,HIT,unsettled,0,32,40,False,False,2,1,-585
15,3,HIT,unsettled,0,32,40,False,False,2,1,-585
19,4,STAND,win,20,32,40,False,False,2,1,-585
15,2,RETRY,unsettled,-5,25,4,False,False,17,1,-565
19,2,RETRY,unsettled,-5,37,47,False,False,18,1,-590
20,2,STAND,win,20,37,36,False,False,18,1,-595
15,2,STAND,win,20,11,17,False,False,21,1,-575
21,2,HIT,unsettled,0,23,0,True,False,50,1,-555
6,2,STAND,win,20,16,27,False,False,8,1,-615
12,2,RETRY,unsettled,-5,9,14,False,False,36,1,-595
20,2,STAND,win,20,9,10,False,False,36,1,-600
21,2,HIT,unsettled,0,25,13,True,False,28,1,-580
19,3,DOUBLE DOWN,win,40,25,13,False,False,28,1,-580
5,2,HIT,unsettled,0,41,1,False,False,12,1,-540
15,3,SURRENDER,surrendered,-10,41,1,False,False,12,1,-540
9,2,HIT,unsettled,0,30,16,False,False,18,1,-570
15,3,SURRENDER,surrendered,-10,30,16,False,False,18,1,-570
11,2,HIT,unsettled,0,3,19,False,False,30,1,-580
20,3,STAND,draw,0,3,19,False,False,30,1,-580
18,2,STAND,win,20,51,46,False,False,4,1,-580
18,2,HIT,unsettled,0,39,45,False,False,28,1,-610
18,3,RETRY,unsettled,-5,39,45,False,False,28,1,-610
16,2,SURRENDER,surrendered,-10,23,18,False,False,25,1,-625
21,2,STAND,win,30,9,0,True,False,9,1,-635
15,2,DOUBLE DOWN,win,40,45,7,False,False,18,1,-645
16,2,HIT,unsettled,0,4,39,False,False,29,1,-645
19,3,STAND,win,20,4,39,False,False,29,1,-645
19,2,RETRY,unsettled,-5,21,50,False,False,5,1,-625
11,2,STAND,win,20,21,1,False,False,5,1,-630
15,2,RETRY,unsettled,-5,48,4,False,False,30,1,-650
16,2,HIT,unsettled,0,48,31,False,False,30,1,-655
21,2,STAND,win,30,26,36,True,False,44,1,-695
15,2,STAND,win,20,35,17,False,False,6,1,-665
18,2,DOUBLE DOWN,win,40,11,20,False,False,3,1,-645
14,2,STAND,win,20,16,36,False,False,20,1,-615
13,2,DOUBLE DOWN,win,40,27,26,False,False,15,1,-595
12,2,HIT,unsettled,0,18,31,False,False,6,1,-555
14,2,RETRY,unsettled,-5,20,31,False,False,21,1,-585
17,2,SURRENDER,surrendered,-10,20,8,False,False,21,1,-590
21,2,HIT,unsettled,0,11,39,True,False,32,1,-620
13,2,HIT,unsettled,0,33,30,False,False,48,1,-660
15,3,SURRENDER,surrendered,-10,33,30,False,False,48,1,-660
18,2,RETRY,unsettled,-5,20,12,False,False,26,1,-670
20,2,STAND,win,20,22,11,False,False,45,1,-725
15,2,SURRENDER,surrendered,-10,51,17,False,False,16,1,-705
9,2,HIT,unsettled,0,14,19,False,False,43,1,-795
13,2,HIT,unsettled,0,2,50,False,False,8,1,-905
21,3,RETRY,unsettled,-5,2,50,False,False,8,1,-905
16,3,SURRENDER,surrendered,-10,2,50,False,False,8,1,-910
15,2,RETRY,unsettled,-5,45,20,False,False,34,1,-960
19,2,HIT,unsettled,0,39,33,False,False,40,1,-985
14,2,HIT,unsettled,0,25,42,False,False,21,1,-1015
21,2,DOUBLE DOWN,win,40,0,10,True,False,41,1,-1040
16,2,SURRENDER,surrendered,-10,49,31,False,False,29,1,-1010
15,2,SURRENDER,surrendered,-10,17,25,False,False,3,1,-1020
13,2,STAND,win,20,39,27,False,False,21,1,-1120
19,2,HIT,unsettled,0,7,13,False,False,13,1,-1100
18,2,HIT,unsettled,0,39,19,False,False,50,1,-1140
21,3,RETRY,unsettled,-5,39,19,False,False,50,1,-1140
18,3,RETRY,unsettled,-5,39,19,False,False,50,1,-1145
20,3,RETRY,unsettled,-5,39,19,False,False,50,1,-1150
14,3,DOUBLE DOWN,win,40,39,19,False,False,50,1,-1155
15,2,STAND,win,20,30,24,False,False,18,1,-1115
16,2,SURRENDER,surrendered,-10,31,23,False,False,47,1,-1095
20,2,STAND,win,20,11,9,False,False,45,1,-1105
14,2,DOUBLE DOWN,win,40,39,15,False,False,27,1,-1175
11,2,DOUBLE DOWN,win,40,27,47,False,False,30,1,-1175
14,2,DOUBLE DOWN,win,40,3,50,False,False,0,1,-1135
12,2,RETRY,unsettled,-5,19,4,False,False,26,1,-1095
14,2,HIT,unsettled,0,19,6,False,False,26,1,-1100
19,2,RETRY,unsettled,-5,8,24,False,False,10,1,-1130
9,2,STAND,win,20,5,2,False,False,12,1,-1185
16,2,SURRENDER,surrendered,-10,20,33,False,False,23,1,-1215
14,2,STAND,win,20,29,9,False,False,43,1,-1245
16,2,STAND,win,20,33,33,False,False,11,1,-1285
21,2,HIT,unsettled,0,39,23,True,False,1,1,-1285
16,3,RETRY,unsettled,-5,39,23,False,False,1,1,-1285
12,2,HIT,unsettled,0,37,27,False,False,10,1,-1350
20,2,HIT,unsettled,0,50,12,False,False,25,1,-1360
16,2,SURRENDER,surrendered,-10,8,6,False,False,18,1,-1370
17,2,HIT,unsettled,0,51,6,False,False,37,1,-1460
13,2,STAND,win,20,19,44,False,False,24,1,-1590
16,2,HIT,unsettled,0,46,7,False,False,9,1,-1570
18,2,RETRY,unsettled,-5,45,39,False,False,4,1,-1630
17,2,SURRENDER,surrendered,-10,45,37,False,False,4,1,-1635
16,2,STAND,win,20,25,18,False,False,49,1,-1645
10,2,HIT,unsettled,0,20,27,False,False,33,1,-1625
12,2,RETRY,unsettled,-5,14,49,False,False,3,1,-1635
11,2,STAND,win,20,14,8,False,False,3,1,-1640
6,2,HIT,unsettled,0,41,2,False,False,10,1,-1620
16,3,RETRY,unsettled,-5,41,2,False,False,10,1,-1620
12,3,RETRY,unsettled,-5,41,2,False,False,10,1,-1625
13,2,HIT,unsettled,0,39,1,False,False,37,1,-1670
17,3,DOUBLE DOWN,win,40,39,1,False,False,37,1,-1670
21,2,HIT,unsettled,0,11,39,True,False,5,1,-1660
18,2,HIT,unsettled,0,7,9,False,False,1,1,-1700
17,2,SURRENDER,surrendered,-10,19,37,False,False,49,1,-1720
13,2,HIT,unsettled,0,41,36,False,False,7,1,-1740
17,3,SURRENDER,surrendered,-10,41,36,False,False,7,1,-1740
12,2,RETRY,unsettled,-5,46,42,False,False,50,1,-1750
15,2,SURRENDER,surrendered,-10,13,16,False,False,17,1,-1765
12,2,HIT,unsettled,0,31,44,False,False,31,1,-1775
20,2,STAND,win,20,51,38,False,False,21,1,-1815
20,2,HIT,unsettled,0,36,48,False,False,14,1,-1805
15,2,DOUBLE DOWN,win,40,35,30,False,False,22,1,-1835
18,2,DOUBLE DOWN,win,40,20,10,False,False,49,1,-1795
16,2,HIT,unsettled,0,6,8,False,False,38,1,-1755
21,3,STAND,win,20,6,8,False,False,38,1,-1755
15,2,SURRENDER,surrendered,-10,25,30,False,False,34,1,-1735
15,2,HIT,unsettled,0,30,25,False,False,23,1,-1745
17,2,STAND,win,20,22,6,False,False,43,1,-1785
15,2,SURRENDER,surrendered,-10,47,18,False,False,41,1,-1785
10,2,DOUBLE DOWN,win,40,46,14,False,False,18,1,-1815
6,2,RETRY,unsettled,-5,40,3,False,False,23,1,-1775
19,2,RETRY,unsettled,-5,0,46,False,False,4,1,-1830
13,2,HIT,unsettled,0,0,1,False,False,4,1,-1835
20,2,STAND,win,20,24,36,False,False,44,1,-1895
17,2,HIT,unsettled,0,20,47,False,False,23,1,-1875
13,2,STAND,win,20,2,9,False,False,14,1,-1935
18,2,RETRY,unsettled,-5,35,33,False,False,10,1,-1955
6,2,RETRY,unsettled,-5,16,14,False,False,30,1,-1980
16,2,STAND,win,20,31,51,False,False,15,1,-2005
18,2,RETRY,unsettled,-5,7,11,False,False,35,1,-2045
15,2,SURRENDER,surrendered,-10,7,45,False,False,35,1,-2050
20,2,RETRY,unsettled,-5,24,12,False,False,1,1,-2080
19,2,RETRY,unsettled,-5,37,21,False,False,20,1,-2205
17,2,RETRY,unsettled,-5,37,45,False,False,20,1,-2210
16,2,SURRENDER,surrendered,-10,20,33,False,False,39,1,-2285
19,2,HIT,unsettled,0,7,39,False,False,23,1,-2335
11,2,DOUBLE DOWN,win,40,31,4,False,False,41,1,-2375
12,2,HIT,unsettled,0,40,50,False,False,51,1,-2335
13,3,HIT,unsettled,0,40,50,False,False,51,1,-2335
8,2,DOUBLE DOWN,win,40,43,41,False,False,45,1,-2355
13,2,RETRY,unsettled,-5,30,33,False,False,19,1,-2365
7,2,RETRY,unsettled,-5,30,27,False,False,19,1,-2370
15,2,DOUBLE DOWN,win,40,30,36,False,False,19,1,-2375
8,2,HIT,unsettled,0,41,4,False,False,3,1,-2335
14,3,HIT,unsettled,0,41,4,False,False,3,1,-2335
20,2,RETRY,unsettled,-5,37,36,False,False,32,1,-2355
20,2,STAND,win,20,37,50,False,False,32,1,-2360
11,2,HIT,unsettled,0,46,2,False,False,8,1,-2460
13,3,RETRY,unsettled,-5,46,2,False,False,8,1,-2460
12,3,HIT,unsettled,0,46,2,False,False,8,1,-2465
21,4,STAND,win,20,46,2,False,False,8,1,-2465
14,2,DOUBLE DOWN,win,40,2,0,False,False,24,1,-2445
21,2,STAND,win,30,38,0,True,False,0,1,-2425
12,2,DOUBLE DOWN,win,40,3,20,False,False,18,1,-2395
13,2,RETRY,unsettled,-5,21,16,False,False,21,1,-2395
5,2,HIT,unsettled,0,27,15,False,False,13,1,-2410
15,3,RETRY,unsettled,-5,27,15,False,False,13,1,-2410
15,3,SURRENDER,surrendered,-10,27,15,False,False,13,1,-2415
16,2,SURRENDER,surrendered,-10,18,9,False,False,18,1,-2475
12,2,DOUBLE DOWN,win,40,36,40,False,False,15,1,-2525
20,2,STAND,win,20,0,34,False,False,42,1,-2485
20,2,STAND,win,20,11,24,False,False,6,1,-2465
17,2,DOUBLE DOWN,win,40,26,31,False,False,1,1,-2505
13,2,DOUBLE DOWN,win,40,46,30,False,False,45,1,-2465
14,2,HIT,unsettled,0,7,31,False,False,20,1,-2425
18,3,RETRY,unsettled,-5,7,31,False,False,20,1,-2425
20,3,STAND,win,20,7,31,False,False,20,1,-2430
8,2,HIT,unsettled,0,40,44,False,False,24,1,-2410
7,2,RETRY,unsettled,-5,28,29,False,False,27,1,-2490
8,2,HIT,unsettled,0,28,43,False,False,27,1,-2495
12,2,HIT,unsettled,0,26,26,False,False,25,1,-2505
18,2,STAND,win,20,7,51,False,False,18,1,-2515
20,2,STAND,win,20,35,24,False,False,46,1,-2555
15,2,HIT,unsettled,0,5,8,False,False,17,1,-2535
12,2,HIT,unsettled,0,17,6,False,False,3,1,-2555
18,3,STAND,win,20,17,6,False,False,3,1,-2555
9,2,STAND,win,20,45,27,False,False,43,1,-2585
19,2,HIT,unsettled,0,37,34,False,False,2,1,-2595
18,2,RETRY,unsettled,-5,33,50,False,False,3,1,-2635
14,2,HIT,unsettled,0,33,31,False,False,3,1,-2640
10,2,STAND,win,20,40,46,False,False,22,1,-2660
16,2,RETRY,unsettled,-5,18,11,False,False,7,1,-2680
11,2,DOUBLE DOWN,win,40,18,43,False,False,7,1,-2685
20,2,STAND,win,20,34,39,False,False,37,1,-2645
13,2,DOUBLE DOWN,win,40,23,41,False,False,16,1,-2625
11,2,HIT,unsettled,0,34,14,False,False,23,1,-2635
18,3,HIT,unsettled,0,34,14,False,False,23,1,-2635
10,2,DOUBLE DOWN,win,40,33,27,False,False,14,1,-2655
18,2,STAND,win,20,38,7,False,False,5,1,-2615
19,2,RETRY,unsettled,-5,49,34,False,False,29,1,-2595
15,2,SURRENDER,surrendered,-10,49,43,False,False,29,1,-2600
21,2,STAND,win,30,24,13,True,False,31,1,-2670
19,2,STAND,win,20,46,13,False,False,1,1,-2640
12,2,HIT,unsettled,0,40,10,False,False,0,1,-2620
16,2,SURRENDER,surrendered,-10,19,8,False,False,32,1,-2630
20,2,RETRY,unsettled,-5,24,51,False,False,35,1,-2650
16,2,DOUBLE DOWN,win,40,24,31,False,False,35,1,-2655
21,2,HIT,unsettled,0,35,0,True,False,30,1,-2615
21,3,RETRY,unsettled,-5,35,0,False,False,30,1,-2615
14,2,RETRY,unsettled,-5,38,3,False,False,39,1,-2630
10,2,HIT,unsettled,0,46,14,False,False,44,1,-2675
13,3,STAND,win,20,46,14,False,False,44,1,-2675
17,2,STAND,win,20,10,19,False,False,42,1,-2655
15,2,SURRENDER,surrendered,-10,17,22,False,False,35,1,-2655
10,2,STAND,win,20,30,43,False,False,49,1,-2755
14,2,HIT,unsettled,0,17,34,False,False,7,1,-2735
20,2,RETRY,unsettled,-5,35,9,False,False,12,1,-2760
18,2,RETRY,unsettled,-5,51,33,False,False,36,1,-2825
17,2,SURRENDER,surrendered,-10,19,12,False,False,15,1,-2890
6,2,DOUBLE DOWN,win,40,16,1,False,False,23,1,-2910
16,2,SURRENDER,surrendered,-10,31,38,False,False,8,1,-2870
20,2,RETRY,unsettled,-5,9,37,False,False,19,1,-2900
14,2,HIT,unsettled,0,9,16,False,False,19,1,-2905
18,2,DOUBLE DOWN,win,40,38,7,False,False,39,1,-2965
17,2,RETRY,unsettled,-5,31,39,False,False,8,1,-2925
16,2,SURRENDER,surrendered,-10,31,50,False,False,8,1,-2930
18,2,HIT,unsettled,0,49,46,False,False,11,1,-2940
20,2,RETRY,unsettled,-5,22,23,False,False,32,1,-2980
15,2,HIT,unsettled,0,22,30,False,False,32,1,-2985
12,2,RETRY,unsettled,-5,36,40,False,False,43,1,-3035
16,2,SURRENDER,surrendered,-10,37,18,False,False,34,1,-3080
15,2,RETRY,unsettled,-5,4,10,False,False,33,1,-3140
10,2,DOUBLE DOWN,draw,0,4,17,False,False,33,1,-3145
15,2,SURRENDER,surrendered,-10,21,5,False,False,27,1,-3145
19,2,STAND,win,20,12,21,False,False,37,1,-3155
15,2,HIT,unsettled,0,16,0,False,False,10,1,-3185
7,2,RETRY,unsettled,-5,41,3,False,False,0,1,-3225
21,2,STAND,win,30,26,49,True,False,18,1,-3240
21,2,RETRY,unsettled,-5,24,26,True,False,47,1,-3250
12,2,HIT,unsettled,0,24,1,False,False,47,1,-3255
13,3,RETRY,unsettled,-5,24,1,False,False,47,1,-3255
11,2,HIT,unsettled,0,44,30,False,False,46,1,-3280
21,3,STAND,win,20,44,30,False,False,46,1,-3280
13,2,RETRY,unsettled,-5,2,12,False,False,49,1,-3280
16,2,RETRY,unsettled,-5,20,7,False,False,37,1,-3305
15,2,HIT,unsettled,0,43,37,False,False,18,1,-3360
10,2,HIT,unsettled,0,5,3,False,False,4,1,-3380
12,3,RETRY,unsettled,-5,5,3,False,False,4,1,-3380
20,3,RETRY,unsettled,-5,5,3,False,False,4,1,-3385
19,3,HIT,unsettled,0,5,3,False,False,4,1,-3390
20,4,DOUBLE DOWN,win,40,5,3,False,False,4,1,-3390
20,2,HIT,unsettled,0,39,47,False,False,25,1,-3450
13,2,DOUBLE DOWN,win,40,29,34,False,False,17,1,-3490
17,2,RETRY,unsettled,-5,31,26,False,False,24,1,-3450
17,2,RETRY,unsettled,-5,31,13,False,False,24,1,-3455
20,2,RETRY,unsettled,-5,47,0,False,False,28,1,-3480
17,2,SURRENDER,surrendered,-10,22,45,False,False,44,1,-3555
16,2,SURRENDER,surrendered,-10,17,26,False,False,37,1,-3565
14,2,STAND,win,20,28,39,False,False,27,1,-3595
4,2,HIT,unsettled,0,1,27,False,False,38,1,-3575
16,2,RETRY,unsettled,-5,44,38,False,False,22,1,-3655
12,2,RETRY,unsettled,-5,4,6,False,False,11,1,-3680
17,2,RETRY,unsettled,-5,34,7,False,False,41,1,-3725
21,2,DOUBLE DOWN,draw,0,13,9,True,False,41,1,-3860
12,2,DOUBLE DOWN,win,40,5,5,False,False,37,1,-3860
13,2,HIT,unsettled,0,4,46,False,False,37,1,-3820
12,2,HIT,unsettled,0,49,14,False,False,17,1,-3880
16,3,RETRY,unsettled,-5,49,14,False,False,17,1,-3880
21,3,STAND,win,20,49,14,False,False,17,1,-3885
17,2,STAND,win,20,18,13,False,False,1,1,-3905
13,2,STAND,win,20,28,37,False,False,24,1,-3895
13,2,RETRY,unsettled,-5,32,31,False,False,6,1,-3875
15,2,RETRY,unsettled,-5,32,33,False,False,6,1,-3880
16,2,HIT,unsettled,0,32,47,False,False,6,1,-3885
5,2,STAND,win,20,40,28,False,False,16,1,-3925
14,2,STAND,win,20,21,4,False,False,19,1,-3905
20,2,RETRY,unsettled,-5,36,12,False,False,18,1,-3885
20,2,RETRY,unsettled,-5,36,10,False,False,18,1,-3890
20,2,RETRY,unsettled,-5,36,23,False,False,18,1,-3895
14,2,STAND,win,20,36,42,False,False,18,1,-3900
17,2,RETRY,unsettled,-5,6,11,False,False,47,1,-3880
15,2,HIT,unsettled,0,6,46,False,False,47,1,-3885
15,2,RETRY,unsettled,-5,20,32,False,False,18,1,-3985
10,2,STAND,win,20,20,40,False,False,18,1,-3990
20,2,HIT,unsettled,0,49,50,False,False,44,1,-3970
11,2,HIT,unsettled,0,42,45,False,False,3,1,-3995
12,2,HIT,unsettled,0,22,1,False,False,39,1,-4035
13,2,HIT,unsettled,0,34,29,False,False,46,1,-4135
16,3,DOUBLE DOWN,draw,0,34,29,False,False,46,1,-4135
9,2,RETRY,unsettled,-5,14,32,False,False,2,1,-4235
6,2,HIT,unsettled,0,42,14,False,False,9,1,-4390
17,3,RETRY,unsettled,-5,42,14,False,False,9,1,-4390
13,3,RETRY,unsettled,-5,42,14,False,False,9,1,-4395
20,2,RETRY,unsettled,-5,37,12,False,False,36,1,-4440
20,2,STAND,win,20,37,48,False,False,36,1,-4445
18,2,DOUBLE DOWN,win,40,21,47,False,False,20,1,-4435
14,2,RETRY,unsettled,-5,33,44,False,False,26,1,-4395
18,2,STAND,draw,0,33,49,False,False,26,1,-4400
17,2,RETRY,unsettled,-5,46,34,False,False,0,1,-4400
14,2,DOUBLE DOWN,win,40,33,18,False,False,15,1,-4495
15,2,SURRENDER,surrendered,-10,4,51,False,False,37,1,-4455
12,2,STAND,win,20,39,39,False,False,40,1,-4575
20,2,STAND,win,20,10,38,False,False,6,1,-4575
15,2,HIT,unsettled,0,17,37,False,False,44,1,-4555
18,3,STAND,win,20,17,37,False,False,44,1,-4555
10,2,DOUBLE DOWN,win,40,7,40,False,False,24,1,-4535
13,2,DOUBLE DOWN,win,40,10,15,False,False,29,1,-4505
12,2,RETRY,unsettled,-5,34,2,False,False,20,1,-4565
11,2,HIT,unsettled,0,16,19,False,False,36,1,-4580
21,3,STAND,win,20,16,19,False,False,36,1,-4580
11,2,HIT,unsettled,0,32,29,False,False,23,1,-4560
10,2,HIT,unsettled,0,40,7,False,False,27,1,-4600
20,2,RETRY,unsettled,-5,50,48,False,False,17,1,-4680
18,2,RETRY,unsettled,-5,24,46,False,False,11,1,-4705
17,2,STAND,win,20,6,22,False,False,42,1,-4750
15,2,SURRENDER,surrendered,-10,24,4,False,False,0,1,-4770
20,2,STAND,win,20,36,22,False,False,46,1,-4780
18,2,DOUBLE DOWN,win,40,0,19,False,False,40,1,-4760
9,2,HIT,unsettled,0,1,45,False,False,31,1,-4720
16,2,SURRENDER,surrendered,-10,37,44,False,False,21,1,-4750
20,2,STAND,draw,0,51,25,False,False,13,1,-4770
20,2,STAND,draw,0,35,36,False,False,35,1,-4770
8,2,DOUBLE DOWN,win,40,43,28,False,False,17,1,-4770
21,2,STAND,win,30,9,39,True,False,14,1,-4750
15,2,SURRENDER,surrendered,-10,17,38,False,False,20,1,-4750
16,2,SURRENDER,surrendered,-10,8,45,False,False,7,1,-4840
14,2,STAND,win,20,33,44,False,False,4,1,-4890
18,2,DOUBLE DOWN,win,40,46,37,False,False,14,1,-4870
17,2,SURRENDER,surrendered,-10,6,11,False,False,20,1,-4830
20,2,STAND,win,20,22,25,False,False,0,1,-4840
14,2,RETRY,unsettled,-5,42,22,False,False,4,1,-4820
10,2,HIT,unsettled,0,45,41,False,False,50,1,-4865
20,2,HIT,unsettled,0,13,8,False,False,48,1,-4875
12,2,STAND,win,20,18,31,False,False,28,1,-5035
19,2,HIT,unsettled,0,48,47,False,False,4,1,-5065
20,3,STAND,win,20,48,47,False,False,4,1,-5065
12,2,RETRY,unsettled,-5,36,40,False,False,21,1,-5045
17,2,SURRENDER,surrendered,-10,11,6,False,False,42,1,-5070
16,2,SURRENDER,surrendered,-10,34,19,False,False,43,1,-5080
17,2,SURRENDER,surrendered,-10,24,45,False,False,27,1,-5090
20,2,DOUBLE DOWN,win,40,9,51,False,False,38,1,-5110
12,2,STAND,win,20,21,41,False,False,28,1,-5070
10,2,DOUBLE DOWN,win,40,45,15,False,False,27,1,-5050
16,2,STAND,win,20,0,17,False,False,27,1,-5060
17,2,RETRY,unsettled,-5,35,32,False,False,9,1,-5040
17,2,SURRENDER,surrendered,-10,49,6,False,False,27,1,-5065
19,2,HIT,unsettled,0,34,11,False,False,31,1,-5155
8,2,RETRY,unsettled,-5,42,3,False,False,0,1,-5225
14,2,STAND,win,20,19,32,False,False,36,1,-5250
20,2,STAND,draw,0,50,23,False,False,20,1,-5230
8,2,HIT,unsettled,0,17,28,False,False,16,1,-5240
15,2,RETRY,unsettled,-5,4,35,False,False,25,1,-5250
15,2,RETRY,unsettled,-5,4,51,False,False,25,1,-5255
13,2,STAND,win,20,20,43,False,False,33,1,-5280
14,2,DOUBLE DOWN,win,40,16,10,False,False,2,1,-5280
18,2,STAND,win,20,33,22,False,False,9,1,-5240
15,2,RETRY,unsettled,-5,17,48,False,False,24,1,-5230
