game_id,result,reward
1365,win,30.0
1366,lose,-20.0
1368,lose,-20.0
1369,lose,-20.0
1370,lose,-20.0
1371,lose,-20.0
1372,lose,-20.0
1373,win,20.0
1374,lose,-40.0
1375,win,20.0
1377,lose,-20.0
1378,lose,-10.0
1379,lose,-20.0
1380,win,30.0
1381,win,20.0
1382,win,20.0
1383,win,20.0
1384,lose,-20.0
1385,lose,-20.0
1386,win,20.0
1387,win,20.0
1388,lose,-25.0
1389,lose,-40.0
1390,lose,-20.0
1391,lose,-20.0
1392,lose,-40.0
1393,win,20.0
1394,win,20.0
1395,lose,-20.0
1396,lose,-20.0
1397,lose,-10.0
1398,lose,-10.0
1399,win,20.0
1400,lose,-20.0
1401,win,30.0
1402,lose,-20.0
1403,lose,-40.0
1404,lose,-20.0
1406,lose,-40.0
1407,lose,-40.0
1408,win,20.0
1409,lose,-20.0
1410,win,20.0
1411,win,20.0
1412,win,20.0
1413,win,20.0
1414,win,20.0
1415,lose,-40.0
1416,lose,-20.0
1417,win,20.0
1418,lose,-20.0
1419,lose,-20.0
1420,lose,-20.0
1421,lose,-20.0
1422,lose,-20.0
1423,win,20.0
1424,win,20.0
1425,lose,-20.0
1426,win,20.0
1427,lose,-20.0
1428,lose,-20.0
1429,lose,-20.0
1431,win,20.0
1432,win,20.0
1433,lose,-20.0
1434,win,20.0
1435,lose,-20.0
1436,lose,-20.0
1437,lose,-40.0
1438,lose,-10.0
1439,lose,-20.0
1440,win,20.0
1441,lose,-20.0
1442,lose,-20.0
1443,lose,-20.0
1444,lose,-20.0
1445,lose,-10.0
1446,lose,-20.0
1447,win,20.0
1448,win,20.0
1449,lose,-20.0
1450,win,20.0
1451,win,20.0
1452,win,20.0
1453,lose,-20.0
1454,win,20.0
1455,lose,-20.0
1456,win,20.0
1457,lose,-10.0
1458,win,30.0
1460,lose,-20.0
1461,lose,-20.0
1462,lose,-20.0
1463,win,40.0
1464,lose,-20.0
1465,lose,-20.0
1466,win,20.0
1467,lose,-20.0
